strategy,symbol,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl
BANKNIFTY_ORB_BEARISH_1M_ATM,BANKNIFTY57300PE,2026-09-01 09:47:00+05:30,61.59152999999999,2026-09-01 09:50:00+05:30,49.224000000000004,STOP_LOSS,-371.02589999999964
BANKNIFTY_ORB_BEARISH_5M_ITM,BANKNIFTY57800PE,2026-09-01 09:47:00+05:30,457.08662999999996,2026-09-01 10:19:00+05:30,365.30400000000003,STOP_LOSS,-2753.478899999998
BANKNIFTY_HEIKIN_ASHI_BEARISH_1M_ATM,BANKNIFTY57400PE,2026-09-01 09:49:00+05:30,100.30019999999999,2026-09-01 10:07:00+05:30,100.30019999999999,TRAILING_STOP,0.0
BANKNIFTY_DUAL_SUPERTREND_BB_PE,BANKNIFTY57900PE,2026-09-01 09:55:00+05:30,534.3838499999999,2026-09-01 10:08:00+05:30,534.3838499999999,TRAILING_STOP,0.0
BANKNIFTY_GAMMA_WALL_BREAKOUT_PE,BANKNIFTY57900PE,2026-09-01 10:13:00+05:30,501.3208199999999,2026-09-01 10:30:00+05:30,400.656,STOP_LOSS,-3019.944599999997
BANKNIFTY_VWAP_BB_LIQUIDITY_REBOUND_CE,BANKNIFTY56900CE,2026-09-01 10:15:00+05:30,529.3788499999999,2026-09-01 10:35:00+05:30,559.3788499999999,TRAILING_STOP,900.0
BANKNIFTY_SUPPORT_BOUNCE_1M_ATM,BANKNIFTY57500CE,2026-09-01 10:30:00+05:30,77.57749999999999,2026-09-01 10:34:00+05:30,62.0,STOP_LOSS,-467.3249999999996
BANKNIFTY_HEIKIN_ASHI_BULLISH_5M_ITM,BANKNIFTY57000CE,2026-09-01 10:30:00+05:30,502.29179,2026-09-01 10:56:00+05:30,502.29179,TRAILING_STOP,0.0
BANKNIFTY_DUAL_SUPERTREND_BB_CE,BANKNIFTY57000CE,2026-09-01 10:30:00+05:30,502.29179,2026-09-01 10:56:00+05:30,502.29179,TRAILING_STOP,0.0
BANKNIFTY_RESISTANCE_REJECTION_5M_ITM,BANKNIFTY57900PE,2026-09-01 10:41:00+05:30,474.22374999999994,2026-09-01 10:53:00+05:30,379.0,STOP_LOSS,-2856.7124999999983
BANKNIFTY_ORB_BULLISH_5M_ITM,BANKNIFTY57000CE,2026-09-01 10:50:00+05:30,487.40691999999996,2026-09-01 10:56:00+05:30,502.40691999999996,TRAILING_STOP,450.0
BANKNIFTY_SUPPORT_BOUNCE_1M_ATM,BANKNIFTY57500CE,2026-09-01 10:53:00+05:30,86.34626,2026-09-01 11:01:00+05:30,69.00800000000001,STOP_LOSS,-520.1477999999997
BANKNIFTY_HEIKIN_ASHI_BULLISH_5M_ITM,BANKNIFTY57000CE,2026-09-01 11:00:00+05:30,499.51901999999995,2026-09-01 11:14:00+05:30,649.02,TAKE_PROFIT,4485.029400000001
BANKNIFTY_DUAL_SUPERTREND_BB_CE,BANKNIFTY57000CE,2026-09-01 11:05:00+05:30,501.36085999999995,2026-09-01 11:15:00+05:30,650.86,TAKE_PROFIT,4484.974200000002
BANKNIFTY_SUPPORT_BOUNCE_5M_ITM,BANKNIFTY57100CE,2026-09-01 12:30:00+05:30,514.1436299999999,2026-09-01 12:53:00+05:30,529.1436299999999,TRAILING_STOP,450.0
BANKNIFTY_HEIKIN_ASHI_BEARISH_5M_ITM,BANKNIFTY58000PE,2026-09-01 13:13:00+05:30,489.72923999999995,2026-09-01 13:40:00+05:30,639.24,TAKE_PROFIT,4485.322800000002
BANKNIFTY_MACD_BEARISH_1M_ATM,BANKNIFTY57500PE,2026-09-01 13:15:00+05:30,68.92885999999999,2026-09-01 13:21:00+05:30,71.995,TRAILING_STOP,91.98420000000056
BANKNIFTY_MACD_BEARISH_1M_ATM,BANKNIFTY57500PE,2026-09-01 13:21:00+05:30,65.48541999999999,2026-09-01 13:30:00+05:30,92.514,TRAILING_STOP,810.8574000000001
BANKNIFTY_ORB_BEARISH_1M_ATM,BANKNIFTY57300PE,2026-09-01 13:42:00+05:30,28.3283,2026-09-01 13:43:00+05:30,22.64,STOP_LOSS,-170.64899999999994
BANKNIFTY_ORB_BEARISH_5M_ITM,BANKNIFTY57800PE,2026-09-01 13:42:00+05:30,459.52906999999993,2026-09-01 14:08:00+05:30,609.0699999999999,TAKE_PROFIT,4486.2279
BANKNIFTY_HEIKIN_ASHI_BEARISH_5M_ITM,BANKNIFTY57300PE,2026-09-02 09:25:00+05:30,525.1846599999999,2026-09-02 09:33:00+05:30,525.1846599999999,TRAILING_STOP,0.0
BANKNIFTY_DUAL_SUPERTREND_BB_PE,BANKNIFTY57300PE,2026-09-02 09:25:00+05:30,525.1846599999999,2026-09-02 09:33:00+05:30,525.1846599999999,TRAILING_STOP,0.0
BANKNIFTY_ORB_BEARISH_5M_ITM,BANKNIFTY57200PE,2026-09-02 09:30:00+05:30,487.21673,2026-09-02 10:21:00+05:30,389.384,STOP_LOSS,-2934.981899999999
BANKNIFTY_DUAL_SUPERTREND_BB_PE,BANKNIFTY57300PE,2026-09-02 09:40:00+05:30,497.47697999999997,2026-09-02 09:56:00+05:30,497.47697999999997,TRAILING_STOP,0.0
BANKNIFTY_HEIKIN_ASHI_BEARISH_1M_ATM,BANKNIFTY57000PE,2026-09-02 09:45:00+05:30,356.57622,2026-09-02 11:45:00+05:30,392.71,TIME_EXIT,1084.0134
BANKNIFTY_VWAP_BB_LIQUIDITY_REBOUND_CE,BANKNIFTY57000CE,2026-09-02 10:19:00+05:30,514.83432,2026-09-02 10:43:00+05:30,529.83432,TRAILING_STOP,450.0
BANKNIFTY_RESISTANCE_REJECTION_5M_ITM,BANKNIFTY57400PE,2026-09-02 10:44:00+05:30,514.0535399999999,2026-09-02 12:41:00+05:30,544.0535399999999,TRAILING_STOP,900.0
BANKNIFTY_GAMMA_WALL_BREAKOUT_PE,BANKNIFTY57400PE,2026-09-02 10:44:00+05:30,514.0535399999999,2026-09-02 12:41:00+05:30,544.0535399999999,TRAILING_STOP,900.0
BANKNIFTY_VWAP_BB_LIQUIDITY_REBOUND_CE,BANKNIFTY57000CE,2026-09-02 10:45:00+05:30,523.26274,2026-09-02 11:42:00+05:30,418.192,STOP_LOSS,-3152.1222
BANKNIFTY_HEIKIN_ASHI_BEARISH_5M_ITM,BANKNIFTY57400PE,2026-09-02 11:00:00+05:30,528.5780499999998,2026-09-02 12:12:00+05:30,558.5780499999998,TRAILING_STOP,900.0
BANKNIFTY_ORB_BEARISH_5M_ITM,BANKNIFTY57200PE,2026-09-02 11:29:00+05:30,484.0836,2026-09-02 11:53:00+05:30,484.0836,TRAILING_STOP,0.0
BANKNIFTY_HEIKIN_ASHI_BEARISH_1M_ATM,BANKNIFTY57000PE,2026-09-02 11:45:00+05:30,393.10270999999995,2026-09-02 13:45:00+05:30,353.77,TIME_EXIT,-1179.981299999999
BANKNIFTY_RESISTANCE_REJECTION_5M_ITM,BANKNIFTY57300PE,2026-09-02 13:09:00+05:30,502.54204,2026-09-02 13:47:00+05:30,502.54204,TRAILING_STOP,0.0
BANKNIFTY_GAMMA_WALL_BREAKOUT_PE,BANKNIFTY57300PE,2026-09-02 13:09:00+05:30,502.54204,2026-09-02 13:47:00+05:30,502.54204,TRAILING_STOP,0.0
